#,NAME,,PSRJ,,RAJD,,DECJD,,P0,,,DIST,
1666,J1741-2719,lfl+06,J1741-2719,lfl+06,265.39608,1.7e-04,-27.3231,1.9e-03,0.346796929142,1.9e-11,lfl+06,11.562,
1667,J1741-2733,mhl+02,J1741-2733,mhl+02,265.25558,1.7e-04,-27.5642,1.9e-03,0.89295866978,6.0e-11,mhl+02,3.055,
1668,J1741+2758,fcwa95,J1741+2758,fcwa95,265.47296,8.3e-05,27.9692,2.5e-04,1.3607376877,4.0e-10,lwf+04,2.523,
1669,J1741-2945,mhl+02,J1741-2945,mhl+02,265.31029,1.7e-04,-29.7597,1.4e-03,0.223557828541,1.5e-11,mhl+02,3.714,
1670,J1741-3016,mhl+02,J1741-3016,mhl+02,265.2793,2.5e-04,-30.275,2.8e-03,1.89374869377,1.8e-10,mhl+02,3.870,
1671,J1741-34,ncb+15,J1741-34,ncb+15,265.48,1.2e-01,-34.32,1.2e-01,0.875137,2.0e-06,ncb+15,4.552,
1672,J1741+3855,scb+19,J1741+3855,scb+19,265.30142,3.3e-05,38.919417,1.7e-05,0.82886088996,0,tbc+20,25.000,
1673,B1737-39,mlt+78,J1741-3927,mlt+78,265.32533,2.1e-05,-39.46061,5.6e-05,0.512212355130,6.0e-12,jbv+19,4.609,
1674,J1742-0203,mss+20,J1742-0203,mss+20,265.6022,3.7e-04,-2.0620,2.0e-04,0.1316096794,6.0e-10,spp+23,3.668,
1675,J1742-3321,nie+20,J1742-3321,nie+20,265.50000,0,-33.35000,0,0.143266,0,nie+20,*,
1676,J1742-3957,lfl+06,J1742-3957,lfl+06,265.5185,7.9e-04,-39.956,2.5e-03,1.0163491951,4.0e-10,lfl+06,12.007,
1677,J1742-4616,ebvb01,J1742-4616,ebvb01,265.60875,8.3e-05,-46.28153,1.1e-04,0.412401047219,7.0e-12,ebvb01,5.689,
1678,B1740-03,mlt+78,J1743-0339,mlt+78,265.78410,1.1e-04,-3.6532,4.0e-04,0.44464510677,1.0e-10,hlk+04,0.200,
1679,J1743+05,dsm+16,J1743+05,dsm+16,265.82,1.2e-01,5.48,1.3e-01,1.47363,0,dsm+16,3.950,
1680,B1740-13,stwd85,J1743-1351,stwd85,265.90676,3.1e-05,-13.86055,1.7e-04,0.405336948592,1.0e-11,hlk+04,3.495,
1681,J1743-2442,hfs+04,J1743-2442,hfs+04,265.8338,4.2e-04,-24.715,1.1e-02,1.24250830909,1.1e-10,hfs+04,6.493,
1682,B1740-31,jlm+92,J1743-3150,jlm+92,265.90296,3.3e-05,-31.8396,2.5e-04,2.414652314520,6.0e-12,lbs+20,3.332,
1683,J1743-3153,mhl+02,J1743-3153,mhl+02,265.81485,5.4e-05,-31.8848,4.7e-04,0.193105399932,7.0e-12,mhl+02,8.819,
1684,J1743-35,ncb+15,J1743-35,ncb+15,265.78,1.2e-01,-35.53,1.2e-01,0.569980,9.0e-06,ncb+15,4.011,
1685,J1743-4212,ebvb01,J1743-4212,ebvb01,265.77176,2.1e-05,-42.20067,5.6e-05,0.3061669878595,1.6e-12,ebvb01,5.011,
1686,J1744-1134,bjb+97,J1744-1134,bjb+97,266.122540741,4.0e-09,-11.581865758,1.9e-08,0.004074545942316071,4.0e-18,rsc+21,0.395,
1687,J1744-1610,ebvb01,J1744-1610,ebvb01,266.06889,2.9e-05,-16.1766,2.2e-04,1.757205868816,1.6e-11,ebvb01,1.923,
1688,J1744-2335,lml+98,J1744-2335,lml+98,266.2020,2.1e-04,-23.599,7.2e-03,1.68350668862,2.0e-11,dsb+98,2.723,
1689,J1744-3130,mhl+02,J1744-3130,mhl+02,266.02368,5.8e-05,-31.5011,8.3e-04,1.06606087128,4.0e-11,mhl+02,3.304,
1690,J1744-3922,fsk+04,J1744-3922,fsk+04,266.01115,4.2e-05,-39.37253,1.1e-04,0.172444360995,2.0e-12,fsk+04,4.541,
1691,J1744-5337,bbb+12,J1744-5337,bbb+12,266.16217,1.7e-04,-53.6308,5.6e-04,0.3556658488,8.0e-10,bbb+12,8.783,
1692,J1744-7619,cpw+18,J1744-7619,cpw+18,266.002033,8.3e-06,-76.320753,2.5e-06,0.0046875240948954,1.1e-15,cpw+18,*,
1693,J1745-0129,ebvb01,J1745-0129,ebvb01,266.25858,4.2e-05,-1.48836,1.1e-04,1.045406855598,1.8e-11,ebvb01,5.371,
1694,J1745-0952,eb01b,J1745-0952,eb01b,266.2880617,8.3e-07,-9.877689,4.2e-06,0.0193763034411294,1.9e-15,jsb+10,0.226,
1695,J1745+1017,bgc+13,J1745+1017,bgc+13,266.390988,2.9e-06,10.2979231,5.6e-07,0.0026521296710897,4.0e-16,bgc+13,1.214,
1696,J1745+1252,scb+19,J1745+1252,scb+19,266.43412,8.3e-05,12.87731,5.6e-05,1.0598487584,1.0e-10,tbc+20,11.167,
1697,J1745-2229,hfs+04,J1745-2229,hfs+04,266.3196,2.9e-04,-22.487,6.9e-03,1.160592538166,1.9e-11,hfs+04,15.562,
1698,J1745-23,ccb+20,J1745-23,ccb+20,266.38,1.0e-01,-23.42,1.2e-01,0.00541669986,1.4e-10,ccb+20,7.941,
1699,J1745-2758,ncb+15,J1745-2758,ncb+15,266.467700,1.3e-05,-27.97722,1.4e-04,0.487527998033,3.0e-12,pbm+19,4.123,
1700,J1745-2900,mgz+13,J1745-2900,mgz+13,266.417359,3.3e-06,-29.008304,2.8e-06,3.763733080,1.7e-08,laks15,8.300,
1701,J1745-2910,dcl09,J1745-2910,dcl09,266.32,1.4e-01,-29.17,5.0e-02,0.982,0,dcl09,7.968,
1702,J1745-2912,jkl+06,J1745-2912,jkl+06,266.4492935,9.6e-07,-29.2085500,8.3e-07,0.1873794,2.0e-07,jkl+06,8.109,
1703,B1742-30,kac+73,J1745-3040,kac+73,266.48465,5.0e-05,-30.6730,3.1e-04,0.3674337248626,1.1e-12,psj+19,0.200,
1704,J1745-3812,bbb+12,J1745-3812,bbb+12,266.31425,1.7e-04,-38.2020,2.5e-04,0.6983528638,2.0e-10,bbb+12,5.033,
1705,J1745+42,scb+19,J1745+42,scb+19,266.45,7.5e-02,42.88,5.0e-02,0.3051,0,scb+19,5.642,
1706,J1746+2245,clm+05,J1746+2245,clm+05,266.50350,1.2e-04,22.7580,2.2e-04,3.46503778264,6.0e-11,clm+05,6.831,
1707,J1746+2540,fcwa95,J1746+2540,fcwa95,266.5286,2.5e-04,25.67708,2.8e-05,1.0581481703,1.0e-10,lwf+04,25.000,
1708,J1746-2849,dcl09,J1746-2849,dcl09,266.5139890,5.0e-07,-28.8370514,5.6e-07,1.478480373,2.0e-09,dcl09,8.217,
1709,J1746-2850,dcl09,J1746-2850,dcl09,266.5275,8.3e-04,-28.8450,1.4e-03,1.0771014910,4.0e-10,dcl09,5.612,
1710,J1746-2856,jkl+06,J1746-2856,jkl+06,266.7077283,2.5e-07,-28.9497194,2.8e-07,0.945224316,3.0e-09,jkl+06,8.149,
1711,J1746-3239,pga+12,J1746-3239,pga+12,266.72895,3.3e-05,-32.66550,1.9e-04,0.1995413598713,1.2e-12,pga+12,*,
1712,J1747-1030,bbb+12,J1747-1030,bbb+12,266.9930,2.5e-04,-10.5014,1.1e-03,1.5787928888,2.0e-10,bbb+12,2.511,
1713,J1747-2647,kel+09,J1747-2647,kel+09,266.87873,6.7e-05,-26.7872,1.4e-03,0.500254454491,1.6e-11,kel+09,6.135,
1714,J1747-2802,mhl+02,J1747-2802,mhl+02,266.8606,7.5e-04,-28.044,9.2e-03,2.7800791979,8.0e-10,mhl+02,5.148,
1715,J1747-2809,crgl09,J1747-2809,crgl09,266.84500,1.2e-04,-28.15417,1.4e-04,0.052152855,2.0e-09,crgl09,8.141,
1716,J1747-2958,cmgl02,J1747-2958,cmgl02,266.81618,3.3e-05,-29.96694,1.9e-04,0.0988139764825,2.0e-12,gvc+04,2.520,
1717,J1747-4036,kcj+12,J1747-4036,kcj+12,266.95298503,7.6e-08,-40.61521979,1.9e-07,0.0016456096148060,9.0e-16,aab+21a,7.149,
1718,B1745-12,mlt+78,J1748-1300,mlt+78,267.072532,7.1e-06,-13.01447,4.0e-05,0.3941333466126,1.4e-12,hlk+04,2.403,
1719,B1745-20A,mlj+89b,J1748-2021A,mlj+89b,267.219538,8.3e-06,-20.36103,1.4e-04,0.2886027917197,1.6e-12,frb+08,8.250,
1720,J1748-2021B,frb+08,J1748-2021B,frb+08,267.2206371,3.3e-07,-20.36079,5.3e-05,0.016760127219257,5.0e-15,frb+08,8.250,
1721,J1748-2021C,frb+08,J1748-2021C,frb+08,267.2132217,6.3e-07,-20.364947,1.1e-05,0.006226932720487,3.0e-15,frb+08,8.250,
1722,J1748-2021D,frb+08,J1748-2021D,frb+08,267.2151944,2.9e-07,-20.352059,5.0e-06,0.013495820403909,3.0e-15,frb+08,8.250,
1723,J1748-2021E,frb+08,J1748-2021E,frb+08,267.2200017,5.8e-07,-20.358161,8.3e-06,0.016264003411125,6.0e-15,frb+08,8.250,
1724,J1748-2021F,frb+08,J1748-2021F,frb+08,267.2180579,1.3e-06,-20.36092,2.5e-05,0.003793629114948,3.0e-15,frb+08,8.250,
1725,J1748-2444,lmd+90,J1748-2444,lmd+90,267.20213,8.5e-05,-24.744,3.0e-03,0.442838499130,6.0e-12,hlk+04,3.845,
1726,B1744-24A,lmd+90,J1748-2446A,lmd+90,267.009396,8.3e-06,-24.77692,1.7e-04,0.01156314838986,3.0e-14,lmbm00,6.620,
1727,J1748-2446aa,fre08,J1748-2446aa,fre08,267.02000,0,-24.77917,0,0.00578804,0,fre08,6.620,
1728,J1748-2446ab,fre08,J1748-2446ab,fre08,267.02000,0,-24.77917,0,0.00511971,0,fre08,6.620,
1729,J1748-2446ac,fre08,J1748-2446ac,fre08,267.02000,0,-24.77917,0,0.00508691,0,fre08,6.620,
1730,J1748-2446ad,hrs+06,J1748-2446ad,hrs+06,267.02000,0,-24.77917,0,0.00139595482,6.0e-11,hrs+06,6.620,
1731,J1748-2446ae,fre08,J1748-2446ae,fre08,267.02000,0,-24.77917,0,0.00365859,0,fre08,6.620,
1732,J1748-2446af,fre08,J1748-2446af,fre08,267.02000,0,-24.77917,0,0.00330434,0,fre08,6.620,
1733,J1748-2446ag,fre08,J1748-2446ag,fre08,267.02000,0,-24.77917,0,0.00444803,0,fre08,6.620,
1734,J1748-2446ah,fre08,J1748-2446ah,fre08,267.02000,0,-24.77917,0,0.00496515,0,fre08,6.620,
1735,J1748-2446ai,fre08,J1748-2446ai,fre08,267.02000,0,-24.77917,0,0.02122838,0,fre08,6.620,
1736,J1748-2446aj,crf+18,J1748-2446aj,crf+18,267.0208829,8.3e-07,-24.776347,1.9e-05,0.0029589095505841,4.0e-16,crf+18,6.620,
1737,J1748-2446ak,crf+18,J1748-2446ak,crf+18,267.0153583,8.3e-07,-24.77717,2.2e-05,0.00189010668450548,1.5e-16,crf+18,6.620,
1738,J1748-2446al,crf+18,J1748-2446al,crf+18,267.0,7.5e-01,-24.77,1.2e-01,0.00595,0,crf+18,6.620,
1739,J1748-2446am,ar18,J1748-2446am,ar18,267.0200979,8.3e-07,-24.77978,2.5e-05,0.0029338198772443,1.8e-15,ar18,6.620,
1740,J1748-2446an,rgf+21,J1748-2446an,rgf+21,267.0235791,6.7e-07,-24.778342,1.9e-05,0.0048023377671501,5.0e-16,rgf+21,6.620,
1741,J1748-2446C,lmbm00,J1748-2446C,lmbm00,267.01892,4.2e-05,-24.7767,1.1e-03,0.0084360953044,1.0e-13,lmbm00,6.620,
1742,J1748-2446D,rhs+05,J1748-2446D,rhs+05,267.02000,0,-24.77917,0,0.00471398,0,rhs+05,6.620,
1743,J1748-2446E,rhs+05,J1748-2446E,rhs+05,267.02000,0,-24.77917,0,0.00219780,0,rhs+05,6.620,
1744,J1748-2446F,rhs+05,J1748-2446F,rhs+05,267.02000,0,-24.77917,0,0.00554014,0,rhs+05,6.620,
1745,J1748-2446G,rhs+05,J1748-2446G,rhs+05,267.02000,0,-24.77917,0,0.02167187,0,rhs+05,6.620,
1746,J1748-2446H,rhs+05,J1748-2446H,rhs+05,267.02000,0,-24.77917,0,0.00492589,0,rhs+05,6.620,
1747,J1748-2446I,rhs+05,J1748-2446I,rhs+05,267.02000,0,-24.77917,0,0.00957019,0,rhs+05,6.620,
1748,J1748-2446J,rhs+05,J1748-2446J,rhs+05,267.02000,0,-24.77917,0,0.08033793,0,rhs+05,6.620,
1749,J1748-2446K,rhs+05,J1748-2446K,rhs+05,267.02000,0,-24.77917,0,0.00296965,0,rhs+05,6.620,
1750,J1748-2446L,rhs+05,J1748-2446L,rhs+05,267.02000,0,-24.77917,0,0.00224470,0,rhs+05,6.620,
1751,J1748-2446M,rhs+05,J1748-2446M,rhs+05,267.02000,0,-24.77917,0,0.00356957,0,rhs+05,6.620,
1752,J1748-2446N,rhs+05,J1748-2446N,rhs+05,267.02000,0,-24.77917,0,0.00866690,0,rhs+05,6.620,
1753,J1748-2446O,rhs+05,J1748-2446O,rhs+05,267.02000,0,-24.77917,0,0.00167663,0,rhs+05,6.620,
1754,J1748-2446P,rhs+05,J1748-2446P,rhs+05,267.02000,0,-24.77917,0,0.00172862,0,rhs+05,6.620,
1755,J1748-2446Q,rhs+05,J1748-2446Q,rhs+05,267.02000,0,-24.77917,0,0.002812,0,rhs+05,6.620,
1756,J1748-2446R,rhs+05,J1748-2446R,rhs+05,267.02000,0,-24.77917,0,0.00502854,0,rhs+05,6.620,
1757,J1748-2446S,rhs+05,J1748-2446S,rhs+05,267.02000,0,-24.77917,0,0.00611664,0,rhs+05,6.620,
1758,J1748-2446T,rhs+05,J1748-2446T,rhs+05,267.02000,0,-24.77917,0,0.00708491,0,rhs+05,6.620,
1759,J1748-2446U,rhs+05,J1748-2446U,rhs+05,267.02000,0,-24.77917,0,0.00328914,0,fre08,6.620,
1760,J1748-2446V,rhs+05,J1748-2446V,rhs+05,267.02000,0,-24.77917,0,0.00207251,0,rhs+05,6.620,
1761,J1748-2446W,rhs+05,J1748-2446W,rhs+05,267.02000,0,-24.77917,0,0.00420518,0,rhs+05,6.620,
1762,J1748-2446X,rhs+05,J1748-2446X,rhs+05,267.02000,0,-24.77917,0,0.00299926,0,fre08,6.620,
1763,J1748-2446Y,rhs+05,J1748-2446Y,rhs+05,267.02000,0,-24.77917,0,0.00204816,0,rhs+05,6.620,
1764,J1748-2446Z,fre08,J1748-2446Z,fre08,267.02000,0,-24.77917,0,0.00246259,0,fre08,6.620,
1765,J1748-2815,nie+20,J1748-2815,nie+20,267.00000,0,-28.25000,0,0.100200,0,nie+20,*,
1766,J1748-30,ncb+15,J1748-30,ncb+15,267.0,1.2e+00,-30.28,1.2e-01,0.3827347,6.0e-07,ncb+15,13.822,
1767,J1748-3009,kek+13,J1748-3009,kek+13,267.0989925,1.3e-06,-30.153133,1.1e-05,0.009683961337179,4.0e-15,pbm+19,5.053,
1768,J1749+16,dsm+16,J1749+16,dsm+16,267.37,1.3e-01,16.40,1.3e-01,2.31165,0,dsm+16,7.382,
1769,J1749-2146,ccb+20,J1749-2146,ccb+20,267.33850,7.9e-05,-21.775,2.8e-03,2.71455556146,1.2e-10,ccb+20,9.601,
1770,J1749-2347,hfs+04,J1749-2347,hfs+04,267.3150,5.0e-04,-23.79,2.3e-02,0.87448588170,4.0e-11,hfs+04,12.646,
1771,J1749-2629,mhl+02,J1749-2629,mhl+02,267.2970,2.1e-04,-26.486,5.3e-03,1.33538779057,1.3e-10,mhl+02,4.196,
1772,B1746-30,jlm+92,J1749-3002,jlm+92,267.30622,1.2e-04,-30.0430,9.0e-04,0.609873648673,1.5e-11,hlk+04,12.731,
1773,J1749-4931,bbb+12,J1749-4931,bbb+12,267.34904,1.7e-04,-49.5331,5.6e-04,0.445822307,2.0e-09,bbb+12,1.980,
1774,J1749-5417,bsb+19,J1749-5417,bsb+19,267.44608,1.2e-04,-54.29186,8.3e-05,0.307576751860,6.0e-12,bsb+19,3.279,
1775,B1745-56,mlt+78,J1749-5605,mlt+78,267.4354,4.2e-04,-56.0886,8.3e-04,1.3323097198,7.0e-10,nmc81,2.493,
1776,J1749+5952,scb+19,J1749+5952,scb+19,267.388450,8.3e-06,59.876703,2.8e-06,0.436040950719,2.0e-12,tbc+20,25.000,
1777,J1750+07,dsm+16,J1750+07,dsm+16,267.67,1.3e-01,7.55,1.3e-01,1.90881,0,dsm+16,3.751,
1778,J1750-2043,lfl+06,J1750-2043,lfl+06,267.577,2.1e-03,-20.72,2.1e-02,5.639047079,3.0e-09,lfl+06,8.840,
1779,J1750-2438,mhl+02,J1750-2438,mhl+02,267.74911,3.8e-05,-24.6494,1.9e-03,0.712794036774,1.0e-11,mhl+02,12.845,
1780,J1750-2444,hfs+04,J1750-2444,hfs+04,267.5957,3.3e-04,-24.746,1.2e-02,0.89937672140,5.0e-11,hfs+04,4.858,
1781,J1750-2536,kek+13,J1750-2536,kek+13,267.63912,8.3e-05,-25.6119,8.3e-04,0.034749053,8.0e-09,kek+13,3.227,
1782,J1750-28,ncb+15,J1750-28,ncb+15,267.5167,8.3e-04,-28.75,1.2e-01,1.3005131462,7.0e-10,ncb+15,4.069,
1783,B1747-31,jlm+92,J1750-3157,jlm+92,267.69716,3.5e-05,-31.96226,1.6e-04,0.910362984150,5.0e-12,hlk+04,4.338,
1784,J1750-3503,mld+96,J1750-3503,mld+96,267.68542,2.5e-05,-35.05247,1.4e-04,0.68401360292,3.0e-11,dsb+98,5.864,
1785,J1750-3703A,dpm+01a,J1750-3703A,dpm+01a,267.557507,2.1e-06,-37.053042,5.6e-06,0.1116008373133,4.0e-13,frb+08,12.730,
1786,J1750-3703B,frb+08,J1750-3703B,frb+08,267.5507375,1.7e-06,-37.056369,5.6e-06,0.006074542086503,6.0e-15,frb+08,12.730,
1787,J1750-3703C,frb+08,J1750-3703C,frb+08,267.556059,2.9e-06,-37.051550,8.3e-06,0.02656867837497,5.0e-14,frb+08,12.730,
1788,J1750-3703D,frb+08,J1750-3703D,frb+08,267.5545704,1.7e-06,-37.051769,4.7e-06,0.005139936774902,4.0e-15,frb+08,12.730,
1789,J1751-2516,mhl+02,J1751-2516,mhl+02,267.9693,2.5e-04,-25.279,7.2e-03,0.39483578357,1.0e-10,mhl+02,5.180,
1790,J1751-2737,bdf+17,J1751-2737,bdf+17,267.80271,8.3e-05,-27.62217,8.3e-05,0.00223,0,bdf+17,3.483,
1791,J1751-2857,sfl+05,J1751-2857,sfl+05,267.88622165,7.1e-08,-28.9629222,8.3e-07,0.003914873259435,3.0e-15,dcl+16,1.087,
1792,J1751-3323,kbm+03,J1751-3323,kbm+03,267.88635,4.6e-05,-33.3943,2.5e-04,0.54822710380,7.0e-11,ywml10,14.283,
1793,B1747-46,wvl69,J1751-4657,wvl69,267.925817,8.3e-06,-46.957369,1.4e-05,0.7423536034383,6.0e-13,jbv+19,0.739,
1794,J1752+2359,fcwa95,J1752+2359,fcwa95,268.14758,8.3e-05,23.99672,5.6e-05,0.409050865044,9.0e-12,lwf+04,3.030,
1795,J1752-2410,hfs+04,J1752-2410,hfs+04,268.24476,6.2e-05,-24.174,4.2e-03,0.1910366935341,1.9e-12,hfs+04,12.399,
1796,B1749-28,tv68,J1752-2806,tv68,268.244540,7.1e-06,-28.11036,8.3e-05,0.56255763553,3.0e-11,hlk+04,0.200,
1797,J1752-2821,mhl+02,J1752-2821,mhl+02,268.10229,1.2e-04,-28.353,2.5e-03,0.64022949952,4.0e-11,mhl+02,5.436,
1798,J1753-12,bb10,J1753-12,bb10,268.2,2.4e-01,-13.0,2.5e-01,0.405454,1.0e-06,bb10,1.123,
1799,J1753-1914,lfl+06,J1753-1914,lfl+06,268.39655,5.0e-05,-19.2494,8.3e-04,0.0629548889725,1.2e-12,lfl+06,2.915,
1800,J1753-2240,kkl+09,J1753-2240,kkl+09,268.41603,2.1e-05,-22.6783,2.8e-04,0.0951378086771,7.0e-13,kkl+09,3.232,
1801,B1750-24,cl86,J1753-2501,cl86,268.37758,1.2e-04,-25.007,4.0e-03,0.52833640936,3.0e-11,hlk+04,5.309,
1802,J1753-28,ccb+20,J1753-28,ccb+20,268.28,1.0e-01,-28.88,1.2e-01,0.08585861,2.0e-08,ccb+20,0.693,
1803,J1753-2819,mic13,J1753-2819,mic13,268.4840987,1.7e-06,-28.325008,1.9e-05,0.018623631832618,4.0e-15,pbm+19,4.143,
1804,J1753-38,bb10,J1753-38,bb10,268.2,2.5e-01,-38.82,1.2e-01,0.666804,0,kjv+10,8.815,
1805,J1754+0032,mbc+19,J1754+0032,mbc+19,268.71667,0,0.60917,0,0.00441080,0,mbc+19,4.052,
1806,J1754-2422,kjv+10,J1754-2422,kjv+10,268.6523,2.5e-04,-24.373,1.4e-02,2.0902480768,4.0e-10,bbb+12,11.097,
1807,J1754-3014,mll+06,J1754-3014,mll+06,268.62575,1.7e-04,-30.2508,1.4e-03,1.3204904144,3.0e-10,jcs+17,2.520,
1808,J1754-3443,hfs+04,J1754-3443,hfs+04,268.65572,5.8e-05,-34.7316,2.8e-04,0.361690595821,1.0e-11,hfs+04,7.197,
1809,J1754-3510,lfl+06,J1754-3510,lfl+06,268.72757,2.9e-05,-35.17861,1.4e-04,0.392703893399,3.0e-12,lfl+06,2.556,
1810,B1753+52,dtws85,J1754+5201,dtws85,268.5954450,4.2e-07,52.0200678,2.8e-07,2.39139679486,3.0e-11,hlk+04,6.300,
1811,J1755-0903,bbb+12,J1755-0903,bbb+12,268.79318,2.1e-05,-9.06433,5.6e-05,0.190709642575,4.0e-12,bbb+12,0.235,
1812,J1755-1650,lfl+06,J1755-1650,lfl+06,268.79853,7.5e-05,-16.8447,8.3e-04,0.73374443871,3.0e-11,lfl+06,4.618,
1813,J1755-2025,kel+09,J1755-2025,kel+09,268.89917,2.5e-05,-20.41667,0,0.322231178915,5.0e-12,kel+09,15.975,
1814,J1755-2521,mhl+02,J1755-2521,mhl+02,268.9988,3.8e-04,-25.358,1.3e-02,1.1759678772,5.0e-10,mhl+02,3.444,
1815,J1755-25211,hfs+04,J1755-25211,hfs+04,268.8305,2.1e-04,-25.353,5.0e-03,1.00451255339,7.0e-11,hfs+04,5.055,
1816,J1755-2534,hfs+04,J1755-2534,hfs+04,268.95758,1.2e-04,-25.578,3.1e-03,0.233540625445,9.0e-12,hfs+04,4.399,
1817,J1755-2550,ncb+15,J1755-2550,ncb+15,268.910000,1.7e-05,-25.8394,5.0e-04,0.3151960620987,1.6e-12,nkt+18,4.891,
1818,J1755-26,ncb+15,J1755-26,ncb+15,268.81788,1.7e-04,-26.000,1.7e-02,0.43087215605,1.4e-10,ncb+15,3.946,
1819,J1755-2725,mhl+02,J1755-2725,mhl+02,268.9245,3.8e-04,-27.429,6.7e-03,0.26195467832,5.0e-11,mhl+02,2.704,
1820,J1755-33,kek+13,J1755-33,kek+13,268.80,1.2e-01,-33.52,1.2e-01,0.959466,4.0e-06,kek+13,14.084,
1821,J1755-3716,nbb+14,J1755-3716,nbb+14,268.8976925,1.7e-06,-37.269661,1.1e-05,0.01278606928999,1.0e-13,nbb+14,8.177,
1822,J1756+1822,naf03,J1756+1822,naf03,269.07326,3.3e-05,18.38203,5.6e-05,0.74400093976,7.0e-11,bfrs18,25.000,
1823,J1756-2225,hfs+04,J1756-2225,hfs+04,269.1065,3.3e-04,-22.430,1.8e-02,0.40498030096,9.0e-11,hfs+04,4.779,
1824,J1756-2251,fsk+04,J1756-2251,fsk+04,269.19430755,6.2e-08,-22.866486,5.6e-06,0.0284615890259983,5.0e-16,fsk+14,0.730,
1825,B1753-24,cl86,J1756-2435,cl86,269.24131,2.1e-05,-24.5929,1.0e-03,0.6704799625529,1.4e-12,hlk+04,3.834,
1826,J1756-25,ncb+15,J1756-25,ncb+15,269.18,1.2e-01,-25.47,1.2e-01,0.855986,2.0e-06,ncb+15,4.768,
1827,J1756-2619,kel+09,J1756-2619,kel+09,269.33079,8.3e-05,-26.319,2.5e-03,0.72451374873,1.1e-10,kel+09,5.112,
1828,J1757-1500,bbb+12,J1757-1500,bbb+12,269.30313,7.1e-05,-15.0079,4.7e-04,0.179354019096,1.3e-11,bsb+19,4.222,
1829,J1757-16,fau04,J1757-16,fau04,269.35,1.2e-01,-16.43,1.2e-01,0.451273,1.0e-06,fau04,3.367,
1830,J1757-1854,cck+18,J1757-1854,cck+18,269.2657683,2.5e-07,-18.9009378,1.9e-06,0.021497231890027,7.0e-15,cck+18,19.549,
1831,J1757-2223,mhl+02,J1757-2223,mhl+02,269.461550,1.7e-05,-22.3969,1.1e-03,0.1853101015788,1.1e-12,mhl+02,3.727,
1832,B1754-24,kom74,J1757-2421,kom74,269.372182,5.8e-06,-24.3687,4.0e-04,0.23410579125,5.0e-11,ymw+17,3.124,
1833,J1757-2745,ncb+15,J1757-2745,ncb+15,269.4782608,4.2e-07,-27.761156,5.6e-06,0.017687215045108,3.0e-15,pbm+19,8.208,
1834,J1757-5322,eb01,J1757-5322,eb01,269.3131729,1.3e-06,-53.3739964,1.4e-06,0.008869961227277,4.0e-15,eb01b,0.945,
1835,J1757-6032,cbb+23,J1757-6032,cbb+23,269.4397,9.6e-04,-60.5363,6.7e-04,0.002913,0,cbb+23,3.510,
1836,J1758-1931,hfs+04,J1758-1931,hfs+04,269.5233,2.9e-04,-19.528,3.1e-03,0.69255157815,7.0e-11,hfs+04,4.544,
1837,J1758-2206,mhl+02,J1758-2206,mhl+02,269.68521,1.2e-04,-22.113,5.3e-03,0.430278250497,1.5e-11,mhl+02,15.065,
1838,J1758-2540,mhl+02,J1758-2540,mhl+02,269.6331,3.8e-04,-25.680,1.3e-02,2.1072633712,4.0e-10,mhl+02,3.410,
1839,J1758-2630,mhl+02,J1758-2630,mhl+02,269.6428,5.8e-04,-26.503,5.8e-03,1.20289346322,1.8e-10,mhl+02,4.350,
1840,J1758-2846,lfl+06,J1758-2846,lfl+06,269.56421,1.2e-04,-28.7672,1.4e-03,0.76670638621,3.0e-11,lfl+06,2.006,
1841,J1758+3030,cnst96,J1758+3030,cnst96,269.60783,8.3e-05,30.50667,1.7e-04,0.94725581104,8.0e-11,snt97,3.279,
1842,J1759-1029,bbb+12,J1759-1029,bbb+12,269.89292,1.7e-04,-10.4992,8.3e-04,2.5122628118,5.0e-10,bbb+12,2.519,
1843,J1759-1736,lfl+06,J1759-1736,lfl+06,269.8673,2.9e-04,-17.6028,1.9e-03,0.79845156695,8.0e-11,lfl+06,4.917,
1844,J1759-1903,hfs+04,J1759-1903,hfs+04,269.9240,6.7e-04,-19.055,7.5e-03,0.73150547250,1.7e-10,hfs+04,21.806,
1845,J1759-1940,mhl+02,J1759-1940,mhl+02,269.98767,6.2e-05,-19.6747,1.4e-03,0.254720352269,7.0e-12,mhl+02,7.987,
1846,J1759-1956,mhl+02,J1759-1956,mhl+02,269.89758,1.7e-04,-19.936,4.2e-03,2.8433888097,3.0e-10,mhl+02,4.620,
1847,B1756-22,mlt+78,J1759-2205,mlt+78,269.850683,1.7e-05,-22.0925,5.6e-04,0.460981536134,5.0e-12,lbs+20,3.256,
1848,J1759-2302,mhl+02,J1759-2302,mhl+02,269.9551,3.8e-04,-23.04,5.5e-02,0.81071772906,1.2e-10,mhl+02,5.782,
1849,J1759-2307,mhl+02,J1759-2307,mhl+02,269.87894,8.3e-05,-23.121,1.3e-02,0.55888867754,3.0e-11,mhl+02,5.345,
1850,J1759-24,ncb+15,J1759-24,ncb+15,269.85,1.2e-01,-24.03,1.2e-01,1.457739,1.1e-05,ncb+15,4.870,
1851,J1759-2549,mhl+02,J1759-2549,mhl+02,269.8963,3.8e-04,-25.819,9.4e-03,0.95654854873,1.1e-10,mhl+02,4.842,
1852,J1759-2922,lml+98,J1759-2922,lml+98,269.95103,5.7e-05,-29.3687,7.0e-04,0.574400267809,3.0e-12,hlk+04,2.417,
